Physical Record ID,BL record ID,ARK
003822484,014824616,ark:/81055/vdc_0000000329A6
003822401,014768242,ark:/81055/vdc_00000005788E
003822422,014897185,ark:/81055/vdc_00000001B16E
000807343,014839698,ark:/81055/vdc_000000002C58
000807359,014808101,ark:/81055/vdc_0000000590B8
000805941,014839697,ark:/81055/vdc_000000002B50
000472557,014805956,ark:/81055/vdc_000000001032
000472561,014805957,ark:/81055/vdc_000000039372
000278117,014767505,ark:/81055/vdc_000000059184
003822078,014897184,ark:/81055/vdc_00000001B306
002872603,014827262,ark:/81055/vdc_00000005A864
003821987,015111272,ark:/81055/vdc_000000023CAC
003821585,014897183,ark:/81055/vdc_00000001B20A
003821097,014861132,ark:/81055/vdc_00000000B24A
003821071,014848214,ark:/81055/vdc_000000006828
003821062,014848213,ark:/81055/vdc_000000008DA2
002264022,014817485,ark:/81055/vdc_000000032FB2
003820758,015743137,ark:/81055/vdc_00000001DE9E
003203180,014841149,ark:/81055/vdc_000000003D14
002561288,014867299,ark:/81055/vdc_000000010E66
003820156,014867847,ark:/81055/vdc_000000010386
003820078,014867846,ark:/81055/vdc_00000000FFE4
003819886,014873071,ark:/81055/vdc_00000001336E
003819765,014841520,ark:/81055/vdc_00000000597C
003819607,014891798,ark:/81055/vdc_0000000198FC
003819627,014897181,ark:/81055/vdc_00000001B978
003819634,014897182,ark:/81055/vdc_00000001BB8E
003819612,014885774,ark:/81055/vdc_0000000179A0
003819631,014891799,ark:/81055/vdc_000000019656
003819619,014919465,ark:/81055/vdc_00000002003A
003819623,014919466,ark:/81055/vdc_00000001FEE4
003819635,014919467,ark:/81055/vdc_00000002025C
000540344,014806390,ark:/81055/vdc_00000002FCE8
003819307,014862475,ark:/81055/vdc_00000000B952
003818873,014617155,ark:/81055/vdc_00000002F430
003818566,014848212,ark:/81055/vdc_000000007F5C
003817930,014867845,ark:/81055/vdc_00000000FBB2
000540347,014806391,ark:/81055/vdc_00000005E07A
003817569,014862474,ark:/81055/vdc_00000000D9AA
003817131,014861130,ark:/81055/vdc_00000000AB54
003816751,014867844,ark:/81055/vdc_00000000F924
003815459,014897180,ark:/81055/vdc_00000001C326
003815447,014841517,ark:/81055/vdc_000000003E88
003815449,014912715,ark:/81055/vdc_00000001F566
001619571,015178200,ark:/81055/vdc_00000002611E
003815249,014897179,ark:/81055/vdc_00000001B426
003814119,014824614,ark:/81055/vdc_0000000169AA
000879748,014767629,ark:/81055/vdc_0000000592D4
000472558,014822901,ark:/81055/vdc_000000001DBE
003175675,014872733,ark:/81055/vdc_0000000144E4
003814937,014873070,ark:/81055/vdc_000000014C2E
001831746,014823026,ark:/81055/vdc_000000002106
002154935,014817067,ark:/81055/vdc_000000035448
003814068,014848211,ark:/81055/vdc_000000006FDE
003813811,014824613,ark:/81055/vdc_000000044E20
003813770,014862472,ark:/81055/vdc_00000000C2B8
003813751,015115867,ark:/81055/vdc_0000000243AE
001633555,014813044,ark:/81055/vdc_00000003451E
003813530,014862471,ark:/81055/vdc_00000000B8B0
011834200,014826622,ark:/81055/vdc_00000005E872
003813374,014862470,ark:/81055/vdc_00000000B916
003813333,014880424,ark:/81055/vdc_0000000158A6
003813170,014880423,ark:/81055/vdc_000000015612
002702685,014826623,ark:/81055/vdc_000000035178
003812619,014861129,ark:/81055/vdc_0000000097BC
003811999,014862469,ark:/81055/vdc_00000000C348
003811677,014841516,ark:/81055/vdc_000000004314
003811627,014862468,ark:/81055/vdc_00000000DB2A
003811606,014873068,ark:/81055/vdc_000000014B1A
003811608,014891797,ark:/81055/vdc_000000019CAA
003811422,015111271,ark:/81055/vdc_000000023CEE
003811400,014867843,ark:/81055/vdc_0000000109E0
003811276,014867842,ark:/81055/vdc_000000010782
003811279,015106311,ark:/81055/vdc_0000000225C6
003811134,014891796,ark:/81055/vdc_000000019674
003811088,014867841,ark:/81055/vdc_000000010146
003810856,014831465,ark:/81055/vdc_0000000352B6
003810786,014897178,ark:/81055/vdc_00000001D7CC
003810791,014861128,ark:/81055/vdc_00000000AEA8
003810699,014905517,ark:/81055/vdc_00000001E57C
003810704,014912714,ark:/81055/vdc_00000001FBA8
003810705,014841515,ark:/81055/vdc_000000006594
003032186,014827958,ark:/81055/vdc_000000059AF6
003809847,014848210,ark:/81055/vdc_000000008F28
003809806,014848209,ark:/81055/vdc_000000007782
003809805,014880421,ark:/81055/vdc_0000000173C4
003809704,014897177,ark:/81055/vdc_00000001B252
003809705,014891795,ark:/81055/vdc_000000019E96
003809621,014867840,ark:/81055/vdc_00000001019A
003809604,014891794,ark:/81055/vdc_00000001A05E
002315773,014817934,ark:/81055/vdc_00000005B2D2
003809281,014905516,ark:/81055/vdc_00000001E7CE
003809249,014848207,ark:/81055/vdc_0000000091AA
003809251,014867839,ark:/81055/vdc_000000010E5A
003809252,014848208,ark:/81055/vdc_00000000758A
003809155,014897176,ark:/81055/vdc_00000001D844
003809122,014873067,ark:/81055/vdc_00000001326C
003809103,014867838,ark:/81055/vdc_00000000FAFE
003809056,014891793,ark:/81055/vdc_00000001A376
003808927,015106310,ark:/81055/vdc_000000022674
003808931,014940029,ark:/81055/vdc_000000020BDA
003808474,014897171,ark:/81055/vdc_00000001C572
003808478,014897172,ark:/81055/vdc_00000001BA4A
003808480,014897173,ark:/81055/vdc_00000001C6B6
003808482,014897175,ark:/81055/vdc_00000001BB22
003808481,014897174,ark:/81055/vdc_00000001CA22
003808009,014867837,ark:/81055/vdc_000000010E54
003807979,015111270,ark:/81055/vdc_000000023C76
003807716,014867836,ark:/81055/vdc_000000010C08
001512210,014812265,ark:/81055/vdc_00000005B94A
000480569,014860174,ark:/81055/vdc_0000000094B6
003382632,014829556,ark:/81055/vdc_00000005E35C
003807382,014862466,ark:/81055/vdc_00000000C1A4
003807383,014848205,ark:/81055/vdc_000000008D00
003807305,014848204,ark:/81055/vdc_000000009168
003807308,014891792,ark:/81055/vdc_0000000199B0
003807261,014885773,ark:/81055/vdc_00000001862A
003807260,014891791,ark:/81055/vdc_00000001A8B0
000739543,014807584,ark:/81055/vdc_0000000595FE
003864553,014824682,ark:/81055/vdc_000000001C86
003807108,014841514,ark:/81055/vdc_000000004932
003807111,014831462,ark:/81055/vdc_00000005DD80
003806794,014862465,ark:/81055/vdc_00000000DBCC
003806764,014897169,ark:/81055/vdc_00000001BF60
003806766,014897170,ark:/81055/vdc_00000001C06E
003864554,014824683,ark:/81055/vdc_000000001D52
003806672,014841513,ark:/81055/vdc_000000003E10
003806625,014831460,ark:/81055/vdc_00000005A66C
000517031,014871336,ark:/81055/vdc_000000012300
003806377,014848202,ark:/81055/vdc_0000000070B6
003806081,014897168,ark:/81055/vdc_00000001C6E6
003806025,014861127,ark:/81055/vdc_000000009EDC
003805733,014831459,ark:/81055/vdc_00000002AD02
003805261,014867834,ark:/81055/vdc_00000000F98A
003805255,014873065,ark:/81055/vdc_000000011B80
003805159,014861126,ark:/81055/vdc_00000000AFE0
003805040,014867833,ark:/81055/vdc_000000010308
003804991,014831458,ark:/81055/vdc_000000034A2E
003804945,014891790,ark:/81055/vdc_00000001A226
003804938,014885772,ark:/81055/vdc_000000018684
003804546,014867832,ark:/81055/vdc_00000000FA0E
003804429,014841512,ark:/81055/vdc_000000006420
003804388,014862464,ark:/81055/vdc_00000000D632
003804347,014848201,ark:/81055/vdc_000000008748
003804247,014848200,ark:/81055/vdc_0000000082B6
003804243,014905515,ark:/81055/vdc_00000001E246
003804238,014841511,ark:/81055/vdc_0000000057F0
003804240,014912713,ark:/81055/vdc_00000001FA82
003804164,014873064,ark:/81055/vdc_0000000147D2
003804163,014873063,ark:/81055/vdc_0000000121A4
003804003,014880420,ark:/81055/vdc_0000000166CE
000188848,015115551,ark:/81055/vdc_000000024B40
003096192,014841093,ark:/81055/vdc_000000005F4C
003801294,014873062,ark:/81055/vdc_0000000145C2
000739524,014839647,ark:/81055/vdc_00000000302A
003802839,014774227,ark:/81055/vdc_0000000431E8
003800936,014862463,ark:/81055/vdc_00000000CED6
003800921,014841506,ark:/81055/vdc_0000000059E8
003800648,014841505,ark:/81055/vdc_00000000434A
003800592,014862462,ark:/81055/vdc_00000000CC5A
003800551,014891789,ark:/81055/vdc_000000019290
003892868,015743141,ark:/81055/vdc_00000002A9F0
000850211,014808540,ark:/81055/vdc_00000005D2C4
003800235,015178523,ark:/81055/vdc_000000025FEC
003800036,014841504,ark:/81055/vdc_000000003702
003799768,014873061,ark:/81055/vdc_00000001130A
003799811,014940027,ark:/81055/vdc_000000021FE4
000561686,014603293,ark:/81055/vdc_000000028560
000579863,014839548,ark:/81055/vdc_000000002B38
003799456,014848199,ark:/81055/vdc_000000008E56
003799458,014862461,ark:/81055/vdc_00000000CBAC
003799166,014831445,ark:/81055/vdc_0000000477DE
003799065,014831444,ark:/81055/vdc_000000054A9E
001910127,014622882,ark:/81055/vdc_000000037062
003799052,015115866,ark:/81055/vdc_000000024474
000526777,015178039,ark:/81055/vdc_000000025A04
003798471,014841503,ark:/81055/vdc_000000003084
003798474,014768241,ark:/81055/vdc_0000000598A4
000617850,014816459,ark:/81055/vdc_00000002AEEE
000728972,014807493,ark:/81055/vdc_000000058E78
002327782,014774137,ark:/81055/vdc_000000058C50
002510297,014819278,ark:/81055/vdc_000000000318
002327788,014818087,ark:/81055/vdc_0000000001CE
002327787,014818086,ark:/81055/vdc_000000058D9A
002327785,014818085,ark:/81055/vdc_00000000015C
003798233,014608389,ark:/81055/vdc_00000002AD3E
000865151,014808652,ark:/81055/vdc_0000000536E2
003798013,015178520,ark:/81055/vdc_0000000265F2
003798014,015178521,ark:/81055/vdc_0000000265EC
003798016,015178522,ark:/81055/vdc_0000000265F8
002327784,014818084,ark:/81055/vdc_00000000024C
002819569,014847823,ark:/81055/vdc_000000006F06
000808789,014808121,ark:/81055/vdc_000000047880
003798000,014831436,ark:/81055/vdc_000000036096
003798002,014831437,ark:/81055/vdc_0000000558AE
003797987,014824605,ark:/81055/vdc_00000003EC88
003797988,014824606,ark:/81055/vdc_000000036084
003797985,014824604,ark:/81055/vdc_00000003F73E
000425637,014608631,ark:/81055/vdc_00000002C334
003999485,014824961,ark:/81055/vdc_00000004E3E4
003951073,014824798,ark:/81055/vdc_00000004A61C
003951081,014832296,ark:/81055/vdc_0000000383FA
003797079,014885771,ark:/81055/vdc_0000000179BE
003797063,014861125,ark:/81055/vdc_00000000B18A
003796797,014841502,ark:/81055/vdc_00000000403E
003796002,014940026,ark:/81055/vdc_00000002204A
003796570,014848198,ark:/81055/vdc_000000008B8C
003796579,014841501,ark:/81055/vdc_000000006456
003795982,014897167,ark:/81055/vdc_00000001B768
003795981,014885770,ark:/81055/vdc_000000018A9E
003795771,014831428,ark:/81055/vdc_00000005AED0
003795694,014897166,ark:/81055/vdc_00000001C18E
003795690,014873058,ark:/81055/vdc_000000014E86
003795689,014861124,ark:/81055/vdc_00000000AF50
003795615,014861122,ark:/81055/vdc_00000000B40C
003795616,014861123,ark:/81055/vdc_00000000B3CA
003795422,014873057,ark:/81055/vdc_00000001322A
003795198,015106309,ark:/81055/vdc_0000000225AE
003795182,014861121,ark:/81055/vdc_00000000977A
003795062,014873056,ark:/81055/vdc_000000012990
003795061,014873055,ark:/81055/vdc_0000000129C6
003851320,014824646,ark:/81055/vdc_00000003AE42
003794926,014873054,ark:/81055/vdc_000000014B44
003794924,014867829,ark:/81055/vdc_000000010B78
003678811,014824522,ark:/81055/vdc_00000004E89A
003612986,014891748,ark:/81055/vdc_0000000191D6
003588664,014824325,ark:/81055/vdc_000000039C3C
003508365,014824246,ark:/81055/vdc_00000003A8EA
003794936,014862460,ark:/81055/vdc_00000000BD30
003794572,014867828,ark:/81055/vdc_00000000FDE0
003458861,014829935,ark:/81055/vdc_00000005B19A
003794245,015178519,ark:/81055/vdc_000000026112
003794212,015178517,ark:/81055/vdc_000000026214
003794213,015178518,ark:/81055/vdc_000000025EA8
003795113,014848197,ark:/81055/vdc_0000000080AC
003793630,014867826,ark:/81055/vdc_00000000F8F4
003793577,014831420,ark:/81055/vdc_000000031DB2
003889345,014824700,ark:/81055/vdc_00000004E360
003793341,014862459,ark:/81055/vdc_00000000BC94
003792453,014841500,ark:/81055/vdc_0000000037BC
003792400,014912712,ark:/81055/vdc_00000001F5BA
003792377,014891788,ark:/81055/vdc_0000000193CE
003792278,014891787,ark:/81055/vdc_00000001A14E
003792255,014841499,ark:/81055/vdc_00000000430E
003792189,014831418,ark:/81055/vdc_00000005A792
003792190,014831419,ark:/81055/vdc_00000005C6E8
003792192,014824601,ark:/81055/vdc_00000005351A
003792131,014848196,ark:/81055/vdc_000000006A62
003791938,014862458,ark:/81055/vdc_00000000C8B8
003413481,014824132,ark:/81055/vdc_00000004D208
003791804,014862457,ark:/81055/vdc_00000000D8C6
003402062,014880321,ark:/81055/vdc_0000000173B2
003791500,014831415,ark:/81055/vdc_000000034D8E
003791250,014831414,ark:/81055/vdc_00000005E314
003791249,014831413,ark:/81055/vdc_00000005A71A
003791146,014905514,ark:/81055/vdc_00000001E702
003790835,014831412,ark:/81055/vdc_00000005EFDA
003789233,014824600,ark:/81055/vdc_0000000327B4
003789193,014861120,ark:/81055/vdc_00000000A236
003789157,014841497,ark:/81055/vdc_000000006024
003789045,014861118,ark:/81055/vdc_00000000A1AC
003789089,015211150,ark:/81055/vdc_000000027312
003789079,014861119,ark:/81055/vdc_000000009D44
003788868,014891785,ark:/81055/vdc_00000001A1A2
003788541,014891784,ark:/81055/vdc_0000000192EA
003787989,014897164,ark:/81055/vdc_00000001B084
003788222,014885769,ark:/81055/vdc_00000001868A
003788188,014824599,ark:/81055/vdc_00000004AC70
003333804,014829230,ark:/81055/vdc_00000005AE1C
003788001,014862455,ark:/81055/vdc_00000000D392
003788391,014831411,ark:/81055/vdc_000000035634
003788376,014873053,ark:/81055/vdc_00000001467C
003788371,014867823,ark:/81055/vdc_00000000F44A
003194966,014823893,ark:/81055/vdc_0000000506C4
003788268,014841496,ark:/81055/vdc_00000000409E
003788272,014862456,ark:/81055/vdc_00000000BCB2
003787727,014880416,ark:/81055/vdc_0000000166F2
003787772,015178514,ark:/81055/vdc_0000000264FC
003787748,015211146,ark:/81055/vdc_0000000275B8
003787738,015178512,ark:/81055/vdc_0000000263DC
003787786,014891783,ark:/81055/vdc_000000018DE0
003787774,014880417,ark:/81055/vdc_0000000163AA
003787777,015178515,ark:/81055/vdc_00000002647E
003787776,015246305,ark:/81055/vdc_000000027900
003787778,015211147,ark:/81055/vdc_00000002746E
003787780,014891782,ark:/81055/vdc_000000019A22
003787781,015178516,ark:/81055/vdc_00000002643C
003787779,015211148,ark:/81055/vdc_000000027570
003787759,015178513,ark:/81055/vdc_0000000263A0
003787804,014873052,ark:/81055/vdc_000000014568
003787805,015211149,ark:/81055/vdc_000000027258
003194967,014828729,ark:/81055/vdc_000000039264
003184167,014828663,ark:/81055/vdc_00000005C802
003153293,014823831,ark:/81055/vdc_00000004A6EE
003787357,014608275,ark:/81055/vdc_00000002A150
003099067,014828280,ark:/81055/vdc_00000005CE5C
003787341,014628952,ark:/81055/vdc_000000037BD8
003787035,014831406,ark:/81055/vdc_00000005DE04
003787036,014831407,ark:/81055/vdc_00000005C892
003787047,014831408,ark:/81055/vdc_00000005C8FE
003787023,014831405,ark:/81055/vdc_00000005C904
003786971,014831404,ark:/81055/vdc_00000005D276
003786954,014824598,ark:/81055/vdc_000000052DE2
003786750,015173205,ark:/81055/vdc_00000002543A
003099045,014823736,ark:/81055/vdc_00000004C91A
003099046,014828276,ark:/81055/vdc_0000000388AA
003786395,015246304,ark:/81055/vdc_0000000279A2
003099090,014823750,ark:/81055/vdc_00000004A766
003786105,014841495,ark:/81055/vdc_0000000060B4
003785767,015211145,ark:/81055/vdc_0000000274DA
003785701,014831398,ark:/81055/vdc_000000055110
003099091,014828286,ark:/81055/vdc_0000000380C4
003785554,014891781,ark:/81055/vdc_000000019D7C
003785412,014862454,ark:/81055/vdc_00000000C8FA
003785339,014824595,ark:/81055/vdc_00000005EFBC
003099073,014823746,ark:/81055/vdc_00000004FE4E
003784810,014848193,ark:/81055/vdc_000000007FF2
003784670,014880414,ark:/81055/vdc_000000015D62
003784109,014848189,ark:/81055/vdc_000000008B6E
003784119,014848190,ark:/81055/vdc_000000008B50
003784124,014848192,ark:/81055/vdc_000000008B56
003784123,014848191,ark:/81055/vdc_000000008B7A
003783838,014831394,ark:/81055/vdc_000000034320
003099074,014828282,ark:/81055/vdc_0000000383EE
003783151,014919464,ark:/81055/vdc_0000000204C0
003051953,014823667,ark:/81055/vdc_0000000399B4
003782889,014919463,ark:/81055/vdc_000000020850
003782849,014867822,ark:/81055/vdc_000000010DE8
003781950,014831384,ark:/81055/vdc_00000005B96E
003781506,015178511,ark:/81055/vdc_000000026298
003781472,014861117,ark:/81055/vdc_00000000AC6E
003781471,014831380,ark:/81055/vdc_000000000CD8
001405527,014866773,ark:/81055/vdc_000000010806
003781159,014862453,ark:/81055/vdc_00000000C44A
003780866,015115864,ark:/81055/vdc_000000024966
003780767,015178510,ark:/81055/vdc_000000026808
003780745,014891780,ark:/81055/vdc_000000019548
003780746,014897163,ark:/81055/vdc_00000001D3C4
003049834,014823658,ark:/81055/vdc_000000049AC4
003780238,014841494,ark:/81055/vdc_00000000294C
003780006,014831378,ark:/81055/vdc_00000002F2C8
003779713,014897162,ark:/81055/vdc_00000001ABFE
003779686,014848187,ark:/81055/vdc_0000000078F6
003028356,014823630,ark:/81055/vdc_0000000508DA
003028360,014823631,ark:/81055/vdc_00000004F7D6
003779396,014862452,ark:/81055/vdc_00000000C360
002987238,014827729,ark:/81055/vdc_000000039816
003779156,014841493,ark:/81055/vdc_000000003F06
003778903,014831376,ark:/81055/vdc_00000005EF6E
003778901,014861116,ark:/81055/vdc_00000000A200
003778902,014831375,ark:/81055/vdc_00000005EF68
003778852,014862451,ark:/81055/vdc_00000000B88C
002987251,014872627,ark:/81055/vdc_00000001135E
003778630,014831374,ark:/81055/vdc_000000038D54
003777954,014891779,ark:/81055/vdc_00000001A100
003777872,015178509,ark:/81055/vdc_000000026958
003777693,014841492,ark:/81055/vdc_0000000055CE
003777067,014861115,ark:/81055/vdc_00000000B17E
003776797,014862450,ark:/81055/vdc_00000000BD24
003776708,014919462,ark:/81055/vdc_00000001FF8C
003776522,014861114,ark:/81055/vdc_00000000A28A
003776335,014897161,ark:/81055/vdc_00000001BA26
003776336,014919460,ark:/81055/vdc_000000020196
003776346,014891778,ark:/81055/vdc_00000001A292
003776337,014919461,ark:/81055/vdc_0000000201A2
003775976,014824590,ark:/81055/vdc_00000003EDFC
003775977,014824591,ark:/81055/vdc_000000044E80
003775987,014824592,ark:/81055/vdc_000000045450
002804313,014823442,ark:/81055/vdc_0000000500D6
003775881,014940024,ark:/81055/vdc_000000021A20
003775871,014861113,ark:/81055/vdc_00000000B22C
003775842,014867820,ark:/81055/vdc_00000000FAC8
003775837,014867819,ark:/81055/vdc_00000000FC12
002123673,014867146,ark:/81055/vdc_00000000FF9C
003001584,014891598,ark:/81055/vdc_000000019704
003001566,014891597,ark:/81055/vdc_000000019710
003790525,014891786,ark:/81055/vdc_000000019EBA
003790519,014848195,ark:/81055/vdc_000000008046
001861227,014912426,ark:/81055/vdc_00000001FD7C
003376384,014862358,ark:/81055/vdc_00000000D6A4
003376382,014897023,ark:/81055/vdc_00000001B672
001577185,014866874,ark:/81055/vdc_00000001078E
000466312,015105866,ark:/81055/vdc_00000002367C
002978425,014896891,ark:/81055/vdc_00000001C08C
004030983,014897262,ark:/81055/vdc_00000001C4EE
004030981,014897261,ark:/81055/vdc_00000001C4BE
004030971,014897260,ark:/81055/vdc_00000001C476
003775625,014905513,ark:/81055/vdc_00000001E4B6
002804293,014827142,ark:/81055/vdc_00000003F186
002804296,014823439,ark:/81055/vdc_00000004E240
003775365,014861112,ark:/81055/vdc_00000000A18E
002782899,014827003,ark:/81055/vdc_0000000392B2
